Year,muni,Month,count,date,lon,lat
2018,26018,May,2,2018-05-01,-109.88677107,27.79281977
2018,26030,May,1,2018-05-01,-111.4735094,29.02367335
2018,26033,May,1,2018-05-01,-109.40638027,26.65067223
2018,26054,May,1,2018-05-01,-109.75869635,28.60953483
2018,27004,May,1,2018-05-01,-92.8602107,18.00910356
2018,27004,May,1,2018-05-01,-92.8602107,18.00910356
2018,27016,May,1,2018-05-01,-92.95237537,17.62330665
2018,30001,May,1,2018-05-01,-97.04423266,19.56471389
2018,30015,May,1,2018-05-01,-95.39232785,18.60202055
2018,30039,May,2,2018-05-01,-94.39736763,18.13255848
2018,30061,May,1,2018-05-01,-93.95723578,17.5358358
2018,30087,May,1,2018-05-01,-96.88833353,19.54385763
2018,30138,May,1,2018-05-01,-97.1509199,18.84449831
2018,30145,May,1,2018-05-01,-94.83464604,18.00248922
2018,32017,May,1,2018-05-01,-102.40762669,22.78020305
2018,02003,June,1,2018-06-01,-116.26897518,32.44088868
2018,02004,June,2,2018-06-01,-116.81997003,32.40407195
2018,04002,June,1,2018-06-01,-90.26764808,19.61701765
2018,05002,June,1,2018-06-01,-102.01002665,29.43260232
2018,07023,June,1,2018-06-01,-92.68016909,16.81936583
2018,08019,June,1,2018-06-01,-106.23252587,29.00055223
2018,08019,June,1,2018-06-01,-106.23252587,29.00055223
2018,08019,June,1,2018-06-01,-106.23252587,29.00055223
2018,08037,June,1,2018-06-01,-106.56411342,31.44966528
2018,08037,June,3,2018-06-01,-106.56411342,31.44966528
2018,09007,June,1,2018-06-01,-99.05679896,19.34916632
2018,09010,June,1,2018-06-01,-99.24681971,19.33617556
2018,11020,June,1,2018-06-01,-101.62240262,21.12474925
2018,12001,June,1,2018-06-01,-99.71430891,16.9572002
2018,12007,June,1,2018-06-01,-100.19878638,18.25261897
2018,12029,June,1,2018-06-01,-99.69744738,17.39083354
2018,12068,June,1,2018-06-01,-101.85495109,18.01665921
2018,13048,June,1,2018-06-01,-98.78223052,20.10208401
2018,13063,June,1,2018-06-01,-99.36350111,19.90266681
2018,13069,June,1,2018-06-01,-98.96118415,19.85252666
2018,14039,June,1,2018-06-01,-103.33574832,20.67621886
2018,14059,June,1,2018-06-01,-103.07253401,19.89423914
2018,15023,June,1,2018-06-01,-99.22220534,19.78998449
2018,15024,June,1,2018-06-01,-99.15945203,19.70821393
2018,15033,June,1,2018-06-01,-99.04321177,19.57278367
2018,15033,June,1,2018-06-01,-99.04321177,19.57278367
2018,15039,June,1,2018-06-01,-98.77905526,19.34280188
2018,15045,June,1,2018-06-01,-99.5965693,20.01910289
2018,15081,June,1,2018-06-01,-98.98650793,19.7058364
2018,15103,June,1,2018-06-01,-98.73196968,19.20890233
2018,15120,June,1,2018-06-01,-99.07182055,19.80910677
2018,15122,June,1,2018-06-01,-98.94831698,19.2764065
2018,16088,June,1,2018-06-01,-101.15750378,19.81648565
2018,16112,June,1,2018-06-01,-100.33794886,19.43822531
2018,17006,June,1,2018-06-01,-98.96180449,18.82705976
2018,17018,June,1,2018-06-01,-99.27224257,18.84253096
2018,17020,June,1,2018-06-01,-99.10518861,18.98129584
2018,18020,June,1,2018-06-01,-105.27109504,20.84635495
2018,19004,June,1,2018-06-01,-100.02951834,25.30143412
2018,19041,June,1,2018-06-01,-99.97713474,25.73676866
2018,19044,June,1,2018-06-01,-100.14928825,26.57510231
2018,20030,June,1,2018-06-01,-95.03953595,16.4671716
2018,20067,June,1,2018-06-01,-96.72412007,17.10210531
2018,20184,June,1,2018-06-01,-96.09253795,18.02855889
2018,20348,June,2,2018-06-01,-98.09363608,17.3452356
2018,21036,June,1,2018-06-01,-96.9659423,18.28234991
2018,21114,June,1,2018-06-01,-98.17615466,19.00761149
2018,24024,June,1,2018-06-01,-100.03451944,21.96192818
2018,24057,June,1,2018-06-01,-98.83735473,21.32933262
2018,25006,June,2,2018-06-01,-107.26665386,24.6514903
2018,27004,June,1,2018-06-01,-92.8602107,18.00910356
2018,27004,June,1,2018-06-01,-92.8602107,18.00910356
2018,27012,June,2,2018-06-01,-92.45860022,17.84503972
2018,28027,June,1,2018-06-01,-99.67379902,27.47580985
2018,30010,June,1,2018-06-01,-97.12733097,19.77627465
2018,30029,June,1,2018-06-01,-97.17826511,19.11327219
2018,30044,June,1,2018-06-01,-96.93845744,18.93236783
2018,30087,June,1,2018-06-01,-96.88833353,19.54385763
2018,30089,June,1,2018-06-01,-94.71507467,17.87041569
2018,30108,June,1,2018-06-01,-94.3886966,17.71136874
2018,30118,June,1,2018-06-01,-97.10480787,18.85586189
2018,30125,June,1,2018-06-01,-96.66301274,18.9426961
2018,30131,June,1,2018-06-01,-97.43847188,20.53004888
2018,30141,June,1,2018-06-01,-95.22222152,18.46717781
2018,30183,June,2,2018-06-01,-97.174431,20.02356969
2018,30193,June,1,2018-06-01,-96.22166441,19.18582605
2018,32051,June,1,2018-06-01,-102.17636691,23.60483576
2018,32053,June,1,2018-06-01,-101.95373289,22.55186595
2018,02004,July,1,2018-07-01,-116.81997003,32.40407195
2018,02004,July,1,2018-07-01,-116.81997003,32.40407195
2018,04003,July,1,2018-07-01,-91.48322871,18.52404216
2018,04003,July,1,2018-07-01,-91.48322871,18.52404216
2018,04011,July,1,2018-07-01,-90.7165644,18.09903851
2018,06002,July,1,2018-07-01,-103.63266776,19.11609609
2018,07062,July,1,2018-07-01,-93.39956964,17.43241532
2018,07078,July,1,2018-07-01,-92.58994606,16.67829711
2018,08019,July,1,2018-07-01,-106.23252587,29.00055223
2018,08024,July,1,2018-07-01,-106.34955111,28.32120104
2018,09005,July,1,2018-07-01,-99.11586421,19.50406521
2018,09009,July,1,2018-07-01,-99.05109542,19.1394566
2018,09012,July,1,2018-07-01,-99.2062208,19.19833968
2018,09013,July,1,2018-07-01,-99.0903636,19.24514505
2018,09015,July,1,2018-07-01,-99.14905576,19.43137343
2018,09016,July,1,2018-07-01,-99.20456691,19.42806236
2018,11017,July,1,2018-07-01,-101.36832076,20.6998135
2018,11019,July,1,2018-07-01,-100.50788241,20.19710833
2018,12001,July,1,2018-07-01,-99.71430891,16.9572002
2018,12029,July,1,2018-07-01,-99.69744738,17.39083354
2018,12046,July,1,2018-07-01,-98.35281624,16.66156451
2018,13013,July,1,2018-07-01,-99.23137642,19.97344548
2018,13029,July,1,2018-07-01,-99.68073437,20.38381711
2018,13083,July,1,2018-07-01,-98.67233409,19.9231304
2018,14042,July,1,2018-07-01,-103.91621284,22.58370015
2018,14044,July,1,2018-07-01,-103.20737644,20.3916422
2018,14101,July,1,2018-07-01,-103.2143447,20.62005309
2018,15011,July,1,2018-07-01,-98.96213222,19.54543136
2018,15013,July,1,2018-07-01,-99.27404399,19.56480728
2018,15025,July,2,2018-07-01,-98.83168617,19.25359717
2018,15031,July,3,2018-07-01,-98.94720806,19.41627371
2018,15033,July,1,2018-07-01,-99.04321177,19.57278367
2018,15058,July,2,2018-07-01,-99.02269952,19.42257866
2018,15081,July,1,2018-07-01,-98.98650793,19.7058364
2018,15104,July,1,2018-07-01,-99.17014636,19.54274532
2018,15108,July,1,2018-07-01,-99.11964884,19.67930656
2018,15111,July,1,2018-07-01,-100.13756378,19.38724301
2018,15115,July,1,2018-07-01,-99.46759868,19.43695108
2018,15118,July,1,2018-07-01,-99.7978222,19.21501978
2018,17003,July,1,2018-07-01,-98.75211401,18.52523896
2018,17029,July,1,2018-07-01,-99.05235336,18.87223534
2018,19010,July,1,2018-07-01,-100.35688455,25.90077114
2018,19012,July,1,2018-07-01,-100.18543552,25.97745846
2018,19018,July,1,2018-07-01,-100.65977692,25.80901056
2018,19031,July,2,2018-07-01,-100.12147985,25.61409014
2018,19041,July,1,2018-07-01,-99.97713474,25.73676866
2018,19048,July,1,2018-07-01,-100.48386337,25.57461031
2018,20005,July,1,2018-07-01,-94.95645244,16.66197944
2018,21114,July,1,2018-07-01,-98.17615466,19.00761149
2018,21205,July,1,2018-07-01,-97.67825119,18.76754974
2018,22014,July,1,2018-07-01,-100.45271029,20.72880538
2018,23008,July,1,2018-07-01,-87.39982272,20.58205564
2018,24028,July,1,2018-07-01,-100.96088855,22.27047925
2018,24032,July,1,2018-07-01,-100.55423274,21.7679767
2018,24035,July,1,2018-07-01,-100.85513359,22.27162472
2018,25006,July,3,2018-07-01,-107.26665386,24.6514903
2018,25006,July,1,2018-07-01,-107.26665386,24.6514903
2018,25012,July,3,2018-07-01,-106.30596381,23.46841439
2018,25015,July,1,2018-07-01,-108.07604952,25.41845504
2018,26043,July,1,2018-07-01,-111.00244332,31.19883403
2018,27004,July,3,2018-07-01,-92.8602107,18.00910356
2018,27016,July,1,2018-07-01,-92.95237537,17.62330665
2018,28009,July,1,2018-07-01,-97.8283959,22.27951923
2018,29039,July,1,2018-07-01,-98.02915359,19.41617132
2018,30039,July,1,2018-07-01,-94.39736763,18.13255848
2018,30044,July,1,2018-07-01,-96.93845744,18.93236783
2018,30070,July,1,2018-07-01,-94.62128396,17.55377158
2018,30205,July,1,2018-07-01,-98.41892066,21.74926874
2018,32010,July,1,2018-07-01,-102.99593829,23.23682677
2018,32012,July,1,2018-07-01,-102.55918614,22.47794983
2018,32017,July,1,2018-07-01,-102.40762669,22.78020305
2018,32020,July,1,2018-07-01,-102.99197331,22.72548291
2018,32023,July,1,2018-07-01,-103.12408396,21.37670669
2018,01005,August,1,2018-08-01,-102.44564926,21.93211751
2018,01007,August,1,2018-08-01,-102.34072873,22.26740775
2018,02001,August,1,2018-08-01,-114.9572143,30.03650955
2018,02004,August,1,2018-08-01,-116.81997003,32.40407195
2018,05030,August,1,2018-08-01,-101.1251087,25.02914759
2018,08012,August,1,2018-08-01,-107.06325055,27.8101458
2018,08019,August,1,2018-08-01,-106.23252587,29.00055223
2018,08030,August,1,2018-08-01,-108.27405648,27.39095142
2018,08037,August,1,2018-08-01,-106.56411342,31.44966528
2018,08037,August,1,2018-08-01,-106.56411342,31.44966528
2018,08050,August,1,2018-08-01,-107.72906146,30.5328491
2018,09014,August,1,2018-08-01,-99.16113466,19.38064242
2018,10012,August,1,2018-08-01,-103.6858344,25.47764531
2018,11020,August,1,2018-08-01,-101.62240262,21.12474925
2018,12001,August,1,2018-08-01,-99.71430891,16.9572002
2018,12036,August,1,2018-08-01,-98.49328449,16.80173828
2018,15007,August,1,2018-08-01,-99.9883932,19.25093149
2018,15033,August,1,2018-08-01,-99.04321177,19.57278367
2018,15033,August,1,2018-08-01,-99.04321177,19.57278367
2018,15033,August,1,2018-08-01,-99.04321177,19.57278367
2018,15039,August,1,2018-08-01,-98.77905526,19.34280188
2018,15051,August,1,2018-08-01,-99.47486234,19.34508348
2018,15058,August,1,2018-08-01,-99.02269952,19.42257866
2018,15087,August,1,2018-08-01,-99.6023182,19.48573043
2018,15110,August,1,2018-08-01,-100.12195026,19.17776775
2018,15120,August,1,2018-08-01,-99.07182055,19.80910677
2018,15125,August,1,2018-08-01,-99.05835864,19.68182481
2018,16012,August,1,2018-08-01,-102.58386821,19.20387568
2018,16102,August,1,2018-08-01,-102.10564506,19.44363709
2018,17007,August,1,2018-08-01,-99.26302765,18.93887812
2018,19012,August,1,2018-08-01,-100.18543552,25.97745846
2018,19021,August,1,2018-08-01,-100.35557502,25.82186667
2018,19026,August,3,2018-08-01,-100.20579421,25.67265769
2018,19039,August,1,2018-08-01,-100.31095178,25.64464035
2018,20064,August,1,2018-08-01,-95.79415893,16.6686923
2018,20178,August,1,2018-08-01,-96.75915453,17.23798873
2018,20190,August,1,2018-08-01,-95.49677532,17.3183451
2018,20334,August,1,2018-08-01,-97.53747713,16.07768227
2018,21074,August,1,2018-08-01,-98.44877906,19.16712035
2018,21085,August,1,2018-08-01,-98.44701034,18.50191588
2018,22011,August,1,2018-08-01,-100.27861751,20.72022829
2018,22014,August,1,2018-08-01,-100.45271029,20.72880538
2018,24008,August,1,2018-08-01,-100.27733662,22.44478376
2018,24028,August,1,2018-08-01,-100.96088855,22.27047925
2018,24036,August,1,2018-08-01,-99.35609774,21.93315016
2018,25006,August,3,2018-08-01,-107.26665386,24.6514903
2018,25006,August,1,2018-08-01,-107.26665386,24.6514903
2018,26030,August,1,2018-08-01,-111.4735094,29.02367335
2018,27003,August,1,2018-08-01,-92.58623946,18.36142312
2018,30045,August,1,2018-08-01,-95.97233596,18.30206741
2018,30069,August,1,2018-08-01,-97.10959092,20.44637395
2018,30074,August,1,2018-08-01,-97.13310201,18.81730721
2018,30087,August,1,2018-08-01,-96.88833353,19.54385763
2018,30108,August,1,2018-08-01,-94.3886966,17.71136874
2018,30124,August,1,2018-08-01,-97.28632709,20.41090014
2018,30131,August,1,2018-08-01,-97.43847188,20.53004888
2018,30174,August,1,2018-08-01,-96.28645195,18.5498343
2018,30189,August,2,2018-08-01,-97.41178697,20.93479451
2018,31041,August,1,2018-08-01,-89.53688908,20.91855407
2018,31073,August,1,2018-08-01,-88.9046864,20.24777727
2018,02001,September,1,2018-09-01,-114.9572143,30.03650955
2018,02002,September,2,2018-09-01,-115.16622899,31.74174431
2018,02005,September,1,2018-09-01,-116.89073979,32.25294193
2018,05035,September,1,2018-09-01,-103.24891934,25.17007521
2018,07066,September,1,2018-09-01,-92.4640654,17.06010348
2018,07078,September,1,2018-09-01,-92.58994606,16.67829711
2018,08001,September,1,2018-09-01,-106.38069205,30.4492369
2018,08037,September,1,2018-09-01,-106.56411342,31.44966528
2018,09002,September,1,2018-09-01,-99.18210694,19.48532861
2018,09007,September,1,2018-09-01,-99.05679896,19.34916632
2018,09007,September,1,2018-09-01,-99.05679896,19.34916632
2018,09014,September,1,2018-09-01,-99.16113466,19.38064242
2018,10007,September,1,2018-09-01,-103.49063184,25.72797732
2018,12001,September,2,2018-09-01,-99.71430891,16.9572002
2018,12062,September,1,2018-09-01,-98.27712722,16.93906124
2018,12071,September,1,2018-09-01,-98.15726884,16.86942692
2018,13013,September,1,2018-09-01,-99.23137642,19.97344548
2018,13061,September,1,2018-09-01,-98.49478529,19.81553973
2018,14097,September,1,2018-09-01,-103.41736734,20.47869601
2018,14101,September,1,2018-09-01,-103.2143447,20.62005309
2018,15033,September,1,2018-09-01,-99.04321177,19.57278367
2018,15033,September,2,2018-09-01,-99.04321177,19.57278367
2018,15099,September,1,2018-09-01,-98.82769174,19.47167655
2018,15120,September,1,2018-09-01,-99.07182055,19.80910677
2018,16006,September,1,2018-09-01,-102.4233222,18.93817311
2018,16102,September,1,2018-09-01,-102.10564506,19.44363709
2018,16102,September,1,2018-09-01,-102.10564506,19.44363709
2018,16106,September,1,2018-09-01,-102.21951392,20.2992678
2018,17001,September,1,2018-09-01,-99.38668497,18.59000049
2018,17025,September,1,2018-09-01,-99.07472909,18.49913238
2018,17030,September,1,2018-09-01,-98.85681235,18.85269755
2018,19018,September,1,2018-09-01,-100.65977692,25.80901056
2018,19026,September,2,2018-09-01,-100.20579421,25.67265769
2018,19026,September,1,2018-09-01,-100.20579421,25.67265769
2018,19031,September,1,2018-09-01,-100.12147985,25.61409014
2018,19031,September,1,2018-09-01,-100.12147985,25.61409014
2018,19039,September,7,2018-09-01,-100.31095178,25.64464035
2018,19039,September,1,2018-09-01,-100.31095178,25.64464035
2018,19046,September,1,2018-09-01,-100.27069263,25.73607632
2018,20058,September,1,2018-09-01,-96.91094817,18.02936486
2018,20085,September,1,2018-09-01,-96.62081919,15.97617647
2018,20384,September,1,2018-09-01,-96.67813986,16.33730982
2018,20401,September,1,2018-09-01,-96.92215416,15.86198934
2018,21114,September,1,2018-09-01,-98.17615466,19.00761149
2018,21153,September,1,2018-09-01,-97.96822819,18.88700453
2018,21156,September,1,2018-09-01,-97.44508376,18.46128765
2018,21197,September,1,2018-09-01,-97.90262658,20.32661795
2018,23008,September,1,2018-09-01,-87.39982272,20.58205564
2018,23008,September,1,2018-09-01,-87.39982272,20.58205564
2018,24021,September,1,2018-09-01,-101.15669264,22.2590433
2018,24024,September,1,2018-09-01,-100.03451944,21.96192818
2018,26017,September,1,2018-09-01,-112.53948622,30.82495234
2018,26018,September,1,2018-09-01,-109.88677107,27.79281977
2018,26030,September,1,2018-09-01,-111.4735094,29.02367335
2018,26055,September,1,2018-09-01,-114.35126008,32.01703661
2018,27004,September,3,2018-09-01,-92.8602107,18.00910356
2018,27013,September,1,2018-09-01,-92.94862336,18.18786501
2018,28001,September,1,2018-09-01,-98.26829151,24.13398853
2018,28041,September,1,2018-09-01,-99.16665096,23.69701948
2018,30051,September,1,2018-09-01,-97.66568391,20.33842179
2018,30072,September,1,2018-09-01,-98.46760021,20.5177116
2018,30087,September,1,2018-09-01,-96.88833353,19.54385763
2018,30123,September,1,2018-09-01,-98.25637589,22.11398629
2018,30193,September,1,2018-09-01,-96.22166441,19.18582605
2018,02001,October,1,2018-10-01,-114.9572143,30.03650955
2018,02002,October,1,2018-10-01,-115.16622899,31.74174431
2018,02004,October,1,2018-10-01,-116.81997003,32.40407195
2018,02004,October,1,2018-10-01,-116.81997003,32.40407195
2018,02005,October,1,2018-10-01,-116.89073979,32.25294193
2018,02005,October,2,2018-10-01,-116.89073979,32.25294193
2018,04003,October,1,2018-10-01,-91.48322871,18.52404216
2018,05017,October,1,2018-10-01,-103.21506369,25.55982485
2018,05035,October,1,2018-10-01,-103.24891934,25.17007521
2018,06002,October,1,2018-10-01,-103.63266776,19.11609609
2018,07017,October,1,2018-10-01,-93.86747176,16.71296265
2018,07089,October,1,2018-10-01,-92.30479679,14.93396804
2018,08019,October,1,2018-10-01,-106.23252587,29.00055223
2018,08037,October,1,2018-10-01,-106.56411342,31.44966528
2018,08037,October,1,2018-10-01,-106.56411342,31.44966528
2018,09005,October,1,2018-10-01,-99.11586421,19.50406521
2018,09005,October,1,2018-10-01,-99.11586421,19.50406521
2018,09013,October,1,2018-10-01,-99.0903636,19.24514505
2018,10032,October,1,2018-10-01,-105.69042188,24.98415697
2018,11007,October,1,2018-10-01,-100.78786497,20.5375656
2018,11032,October,1,2018-10-01,-100.38859171,21.00232178
2018,11037,October,1,2018-10-01,-101.43778363,20.96311535
2018,11046,October,1,2018-10-01,-101.22552613,20.18315101
2018,12001,October,1,2018-10-01,-99.71430891,16.9572002
2018,12066,October,1,2018-10-01,-98.61554475,17.56217381
2018,13013,October,1,2018-10-01,-99.23137642,19.97344548
2018,15001,October,1,2018-10-01,-99.87153026,19.97294169
2018,15025,October,1,2018-10-01,-98.83168617,19.25359717
2018,15029,October,1,2018-10-01,-98.87757302,19.40629463
2018,15031,October,2,2018-10-01,-98.94720806,19.41627371
2018,15033,October,1,2018-10-01,-99.04321177,19.57278367
2018,15033,October,2,2018-10-01,-99.04321177,19.57278367
2018,15039,October,1,2018-10-01,-98.77905526,19.34280188
2018,15053,October,1,2018-10-01,-99.13354781,19.70965059
2018,15057,October,1,2018-10-01,-99.29260539,19.47125315
2018,15058,October,1,2018-10-01,-99.02269952,19.42257866
2018,15106,October,1,2018-10-01,-99.66699652,19.29626331
2018,15108,October,1,2018-10-01,-99.11964884,19.67930656
2018,16110,October,1,2018-10-01,-100.76928599,19.87071447
2018,17017,October,1,2018-10-01,-99.28567481,18.57779342
2018,17024,October,1,2018-10-01,-99.10824605,18.70495251
2018,19009,October,2,2018-10-01,-99.91418546,25.52459054
2018,19010,October,1,2018-10-01,-100.35688455,25.90077114
2018,19016,October,2,2018-10-01,-99.80497996,25.84925201
2018,19021,October,1,2018-10-01,-100.35557502,25.82186667
2018,19031,October,1,2018-10-01,-100.12147985,25.61409014
2018,19031,October,1,2018-10-01,-100.12147985,25.61409014
2018,19045,October,1,2018-10-01,-100.27038533,26.16105223
2018,20338,October,1,2018-10-01,-96.79317529,17.19515568
2018,21004,October,1,2018-10-01,-97.76498324,19.02611094
2018,21041,October,1,2018-10-01,-98.25607681,19.11671772
2018,21106,October,1,2018-10-01,-98.31913555,18.93166717
2018,21114,October,1,2018-10-01,-98.17615466,19.00761149
2018,21114,October,1,2018-10-01,-98.17615466,19.00761149
2018,21154,October,1,2018-10-01,-97.7312203,18.85930269
2018,21164,October,1,2018-10-01,-97.87616383,19.01192895
2018,22014,October,1,2018-10-01,-100.45271029,20.72880538
2018,22016,October,1,2018-10-01,-100.00038004,20.36891154
2018,24028,October,1,2018-10-01,-100.96088855,22.27047925
2018,24028,October,2,2018-10-01,-100.96088855,22.27047925
2018,25006,October,2,2018-10-01,-107.26665386,24.6514903
2018,25018,October,1,2018-10-01,-107.76459762,24.72325232
2018,26002,October,1,2018-10-01,-109.19744353,31.10442351
2018,26029,October,1,2018-10-01,-110.62594745,28.14256372
2018,26030,October,2,2018-10-01,-111.4735094,29.02367335
2018,27004,October,1,2018-10-01,-92.8602107,18.00910356
2018,27004,October,1,2018-10-01,-92.8602107,18.00910356
2018,27004,October,2,2018-10-01,-92.8602107,18.00910356
2018,28041,October,1,2018-10-01,-99.16665096,23.69701948
2018,29013,October,1,2018-10-01,-97.93643381,19.33244361
2018,30062,October,1,2018-10-01,-97.03952586,19.000607
2018,30081,October,1,2018-10-01,-97.16658676,18.88988662
2018,30118,October,1,2018-10-01,-97.10480787,18.85586189
2018,30135,October,1,2018-10-01,-97.09560038,18.80292982
2018,30141,October,2,2018-10-01,-95.22222152,18.46717781
2018,31041,October,1,2018-10-01,-89.53688908,20.91855407
2018,01002,November,1,2018-11-01,-102.04563807,22.12650816
2018,05017,November,1,2018-11-01,-103.21506369,25.55982485
2018,05018,November,1,2018-11-01,-101.19439395,26.89685679
2018,05035,November,1,2018-11-01,-103.24891934,25.17007521
2018,06002,November,1,2018-11-01,-103.63266776,19.11609609
2018,06002,November,1,2018-11-01,-103.63266776,19.11609609
2018,06007,November,1,2018-11-01,-104.29979865,19.14949701
2018,07047,November,1,2018-11-01,-92.87430856,17.08951414
2018,08019,November,1,2018-11-01,-106.23252587,29.00055223
2018,08037,November,2,2018-11-01,-106.56411342,31.44966528
2018,09012,November,2,2018-11-01,-99.2062208,19.19833968
2018,09013,November,1,2018-11-01,-99.0903636,19.24514505
2018,11015,November,1,2018-11-01,-101.23732892,21.01845431
2018,11039,November,1,2018-11-01,-100.74149664,20.29673593
2018,11044,November,1,2018-11-01,-100.9925124,20.5419619
2018,12001,November,1,2018-11-01,-99.71430891,16.9572002
2018,12046,November,1,2018-11-01,-98.35281624,16.66156451
2018,13072,November,1,2018-11-01,-98.58693202,19.83519921
2018,14037,November,1,2018-11-01,-104.19512481,19.80105574
2018,14120,November,1,2018-11-01,-103.49421,20.79490429
2018,15013,November,1,2018-11-01,-99.27404399,19.56480728
2018,15031,November,1,2018-11-01,-98.94720806,19.41627371
2018,15031,November,1,2018-11-01,-98.94720806,19.41627371
2018,15033,November,1,2018-11-01,-99.04321177,19.57278367
2018,15035,November,1,2018-11-01,-99.25502817,19.82263264
2018,15058,November,1,2018-11-01,-99.02269952,19.42257866
2018,15060,November,2,2018-11-01,-99.39174976,19.62497302
2018,15070,November,2,2018-11-01,-98.94669088,19.36107302
2018,15088,November,1,2018-11-01,-99.56922026,18.96701985
2018,15099,November,1,2018-11-01,-98.82769174,19.47167655
2018,17018,November,1,2018-11-01,-99.27224257,18.84253096
2018,17031,November,1,2018-11-01,-99.2027141,18.65565407
2018,19021,November,1,2018-11-01,-100.35557502,25.82186667
2018,19026,November,1,2018-11-01,-100.20579421,25.67265769
2018,19031,November,1,2018-11-01,-100.12147985,25.61409014
2018,19039,November,2,2018-11-01,-100.31095178,25.64464035
2018,19039,November,1,2018-11-01,-100.31095178,25.64464035
2018,19045,November,1,2018-11-01,-100.27038533,26.16105223
2018,20211,November,1,2018-11-01,-96.20880404,16.10685611
2018,20509,November,1,2018-11-01,-96.63441348,15.83354681
2018,20537,November,1,2018-11-01,-98.14392272,17.56074632
2018,21015,November,1,2018-11-01,-98.05499676,19.04832022
2018,21100,November,1,2018-11-01,-98.10286098,20.24527304
2018,21156,November,1,2018-11-01,-97.44508376,18.46128765
2018,21156,November,1,2018-11-01,-97.44508376,18.46128765
2018,22016,November,1,2018-11-01,-100.00038004,20.36891154
2018,24020,November,1,2018-11-01,-100.58726868,23.51336274
2018,24028,November,1,2018-11-01,-100.96088855,22.27047925
2018,25012,November,1,2018-11-01,-106.30596381,23.46841439
2018,25013,November,1,2018-11-01,-107.77958652,25.35992094
2018,26029,November,1,2018-11-01,-110.62594745,28.14256372
2018,26069,November,1,2018-11-01,-108.96524831,28.41983451
2018,27004,November,1,2018-11-01,-92.8602107,18.00910356
2018,27004,November,1,2018-11-01,-92.8602107,18.00910356
2018,28041,November,1,2018-11-01,-99.16665096,23.69701948
2018,30166,November,1,2018-11-01,-96.77330435,19.66861359
2018,30174,November,1,2018-11-01,-96.28645195,18.5498343
2018,30181,November,1,2018-11-01,-96.16951855,18.75498342
2018,31050,November,1,2018-11-01,-89.63952414,20.98406703
2018,32036,November,1,2018-11-01,-102.21644233,22.56837522
2018,32042,November,1,2018-11-01,-103.61477963,23.64016114
2018,02001,December,1,2018-12-01,-114.9572143,30.03650955
2018,02004,December,2,2018-12-01,-116.81997003,32.40407195
2018,05027,December,1,2018-12-01,-101.28206527,25.9137476
2018,05028,December,1,2018-12-01,-101.14300065,27.92287166
2018,05033,December,1,2018-12-01,-102.71799722,26.08404224
2018,06010,December,1,2018-12-01,-103.84442665,19.30960166
2018,08008,December,1,2018-12-01,-107.69329649,26.94545012
2018,08037,December,1,2018-12-01,-106.56411342,31.44966528
2018,09008,December,1,2018-12-01,-99.26841291,19.2689765
2018,09012,December,1,2018-12-01,-99.2062208,19.19833968
2018,09015,December,1,2018-12-01,-99.14905576,19.43137343
2018,11028,December,1,2018-12-01,-100.91513098,20.20756151
2018,12001,December,2,2018-12-01,-99.71430891,16.9572002
2018,12001,December,1,2018-12-01,-99.71430891,16.9572002
2018,14006,December,1,2018-12-01,-104.08054327,20.5416639
2018,14039,December,1,2018-12-01,-103.33574832,20.67621886
2018,14039,December,1,2018-12-01,-103.33574832,20.67621886
2018,14109,December,1,2018-12-01,-101.99718323,21.15467802
2018,14120,December,1,2018-12-01,-103.49421,20.79490429
2018,15031,December,1,2018-12-01,-98.94720806,19.41627371
2018,15033,December,2,2018-12-01,-99.04321177,19.57278367
2018,15035,December,1,2018-12-01,-99.25502817,19.82263264
2018,15037,December,1,2018-12-01,-99.3395276,19.38310083
2018,15039,December,1,2018-12-01,-98.77905526,19.34280188
2018,15040,December,1,2018-12-01,-99.6908411,18.85069655
2018,15057,December,1,2018-12-01,-99.29260539,19.47125315
2018,15095,December,2,2018-12-01,-99.30619368,19.72521313
2018,15106,December,1,2018-12-01,-99.66699652,19.29626331
2018,15118,December,1,2018-12-01,-99.7978222,19.21501978
2018,15120,December,1,2018-12-01,-99.07182055,19.80910677
2018,15121,December,1,2018-12-01,-99.22522664,19.65453652
2018,16040,December,1,2018-12-01,-100.94215806,19.76602206
2018,16053,December,1,2018-12-01,-101.27910664,19.66659348
2018,17003,December,1,2018-12-01,-98.75211401,18.52523896
2018,17006,December,1,2018-12-01,-98.96180449,18.82705976
2018,17008,December,1,2018-12-01,-99.18089778,18.81372618
2018,17009,December,1,2018-12-01,-99.23662672,19.05759276
2018,17024,December,1,2018-12-01,-99.10824605,18.70495251
2018,17031,December,1,2018-12-01,-99.2027141,18.65565407
2018,18015,December,1,2018-12-01,-105.32218001,21.85403003
2018,19009,December,1,2018-12-01,-99.91418546,25.52459054
2018,19018,December,1,2018-12-01,-100.65977692,25.80901056
2018,19026,December,1,2018-12-01,-100.20579421,25.67265769
2018,19046,December,1,2018-12-01,-100.27069263,25.73607632
2018,19048,December,1,2018-12-01,-100.48386337,25.57461031
2018,20044,December,1,2018-12-01,-95.89104372,18.00083221
2018,20302,December,1,2018-12-01,-97.96946313,16.51880777
2018,20469,December,1,2018-12-01,-98.01877464,17.19416679
2018,21013,December,1,2018-12-01,-97.30036858,18.35634421
